label	max_pay	sum_pay	sum_time	between_time	pv_qty_all	pv_qty_search_all	clct_qty_all	cart2_qty_all
0	299	0	0	109	2	0	0	0
0	0	0	0	0	19	0	0	1
1	4899.01	4899.01	1	7	47	6	0	2
0	1699	0	0	68	2	0	0	2
0	389	18.47	1	6	4	0	0	1
0	98.9	0	0	34	21	1	0	0
0	109	0	0	307	6	0	0	0
0	769	769	1	12	11	0	0	0
0	9074	10673	2	4	0	0	0	0
0	0	0	0	0	0	0	0	2
0	143.77	55.63	2	7	5	0	0	0
0	5868	0	0	63	3	1	0	0
1	655.9	443.2	4	2	1	0	1	0
0	0	0	0	0	2	0	0	0
1	1399	79	1	5	2	0	0	0
0	4978	0	0	84	0	0	0	0
0	1798	2504.47	3	16	2	0	0	0
0	949	949	1	6	0	0	0	1
0	3822.9	104.9	2	1	1	0	0	0
0	133.63	0	0	102	1	0	0	0
1	2598	0	0	109	4	1	2	0
0	44.7	0	0	356	0	0	0	0
0	4094	4877.39	3	1	0	0	0	0
0	12974	0	0	93	14	3	2	1
0	0	0	0	0	0	0	0	0
0	1599	127.9	2	3	3	0	0	0
1	0	0	0	0	0	0	0	1
1	1897.71	1897.71	1	2	2	1	0	0
0	0	0	0	0	3	0	0	0
0	1049	26.18	2	11	1	0	0	1
0	1628	207.6	1	24	12	3	0	0
0	2698	0	0	195	1	0	0	0
0	2200	2200	1	20	4	3	0	0
0	56	0	0	171	0	0	0	0
0	0	0	0	0	79	4	0	9
0	716	465.7	2	22	50	0	0	26
0	698	0	0	58	6	1	0	0
0	0	0	0	0	0	0	0	0
0	4374.08	3977.86	2	16	43	4	2	1
0	5926.57	0	0	35	34	1	3	0
0	0	0	0	0	4	1	0	0
0	0	0	0	0	0	0	0	13
0	5337.45	5337.45	1	5	0	0	0	0
1	2399	20.34	1	2	9	1	0	8
0	1317.85	1498.55	3	2	16	1	0	10
0	5999	0	0	45	4	0	0	0
0	5174	5458	2	6	0	0	0	0
0	0	0	0	0	19	0	0	4
1	9600	9600	1	4	0	0	0	0
0	0	0	0	0	5	0	0	2
0	0	0	0	0	0	0	0	0
0	878.27	0	0	159	2	0	0	0
0	30	0	0	118	1	0	0	0
0	102	0	0	179	2	1	0	0
0	0	0	0	0	5	1	0	0
0	998	998	1	12	4	0	0	0
0	0	0	0	0	27	1	0	0
0	3850.04	3876.19	2	12	8	0	1	1
0	668	0	0	128	3	1	0	0
0	0	0	0	0	2	0	0	0
0	999	999	1	9	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	15	2	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	180	198.9	2	2	26	0	0	0
0	798	0	0	100	2	0	0	0
1	16764	0	0	107	5	0	0	0
0	1586	0	0	78	7	0	0	0
1	3999	0	0	159	32	3	0	0
0	0	0	0	0	0	0	0	9
0	302.9	249	1	5	1	0	0	0
0	7497	537	3	5	1	0	0	0
0	0	0	0	0	0	0	0	0
0	99	99	1	7	1	0	0	0
0	0	0	0	0	0	0	0	0
0	218.41	0	0	38	2	1	0	0
0	5787	0	0	34	1	1	0	0
0	9152	9152	1	7	0	0	0	0
0	102.47	33.37	1	18	1	1	0	0
0	329	0	0	156	1	0	0	0
0	5925	0	0	234	5	2	0	0
1	0	0	0	0	0	0	0	2
1	2599	0	0	311	36	1	0	2
0	960	0	0	123	0	0	0	0
0	0	0	0	0	1	0	0	0
0	1999	2098	2	1	6	1	0	0
0	5643.71	4295.01	3	8	12	0	0	0
0	1298	1298	1	13	1	0	0	0
0	2175	894.54	3	13	16	3	0	0
0	1978	0	0	39	19	2	1	0
0	6503.89	417.6	3	9	7	1	0	1
0	1440	19.95	1	13	0	0	0	0
0	0	0	0	0	2	0	0	0
0	2593	0	0	117	0	0	0	0
0	4274	0	0	37	4	1	0	0
0	0	0	0	0	16	0	1	0
1	0	0	0	0	41	1	0	2
1	1399	1399	1	4	0	0	0	5
1	0	0	0	0	0	0	0	4
0	56569	0	0	180	36	8	0	0
0	118.77	76.45	1	7	10	1	0	0
0	899.01	242.43	3	11	4	1	0	0
0	96.98	0	0	85	1	0	0	0
0	0	0	0	0	1	0	0	0
0	1999	335.24	2	12	1	0	0	0
0	3198	8246	4	4	1	0	0	0
0	6.1	0	0	157	7	1	0	0
0	0	0	0	0	8	2	0	0
1	0	0	0	0	23	0	0	1
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	3698	1448	1	1	19	3	0	1
0	15564.12	8008.18	5	10	14	0	0	2
0	2279	0	0	113	0	0	1	2
1	2743.65	0	0	93	9	3	0	0
0	728.8	1207.45	4	1	37	6	0	0
1	4180	0	0	155	25	11	2	1
0	0	0	0	0	0	0	0	0
0	3125	0	0	32	7	3	0	0
0	16099	431.98	2	9	0	0	0	0
1	937.51	246.6	1	23	0	0	0	4
0	99.3	0	0	242	8	1	0	0
0	9769	0	0	142	0	0	0	0
1	1649	0	0	348	0	0	0	0
1	7848	7848	1	21	0	0	0	1
0	598	0	0	46	14	0	0	0
0	537.8	537.8	1	1	11	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	0	0	1
0	3288	0	0	172	5	0	0	0
0	0	0	0	0	64	2	0	0
0	20188	1168	1	7	1	0	0	0
0	16394	123.4	2	11	6	0	0	0
0	1577.46	0	0	101	1	0	0	0
0	0	0	0	0	0	0	0	2
0	1900	8.11	1	6	3	0	2	0
0	2767.02	0	0	102	1	0	0	0
1	0	0	0	0	6	1	0	5
0	9487.96	2885.1	2	29	2	0	0	1
0	3099	0	0	213	3	0	0	0
0	2098	2396	2	10	2	1	0	0
0	849	0	0	55	11	0	0	0
1	2299	0	0	144	0	0	0	12
0	0	0	0	0	25	0	0	2
0	52.39	0	0	175	5	0	0	0
0	5498	4338	2	13	23	3	0	0
0	550.14	0	0	252	3	0	0	0
0	957	456.72	1	8	11	1	0	0
0	0	0	0	0	3	1	0	0
0	7407	0	0	40	8	2	0	0
0	2648	0	0	163	4	0	0	0
0	5592	1063.76	1	1	1	1	0	0
0	0	0	0	0	3	0	0	1
1	0	0	0	0	10	2	0	6
0	7395.65	0	0	180	2	4	0	0
0	5488	5488	1	10	7	0	0	0
0	1779	542.53	5	11	20	3	0	1
0	2184.17	104.01	3	12	2	0	0	0
0	0	0	0	0	0	0	0	0
0	6668	62.63	1	11	0	0	0	0
0	1698	0	0	305	0	0	0	0
0	0.01	0	0	157	0	0	0	4
0	0	0	0	0	16	0	0	4
0	3199	29.9	1	25	3	0	0	0
1	0	0	0	0	4	0	0	0
0	10746	0	0	74	2	1	0	0
0	13095.01	14607.6	6	1	3	0	0	20
1	0	0	0	0	38	7	0	0
0	2846	2846	1	5	7	0	0	2
0	0	0	0	0	1	1	0	0
0	93.03	0	0	158	3	0	0	0
0	7734	2599	1	1	2	1	0	0
0	3088	1993.78	1	4	0	0	0	0
0	17.6	0	0	359	0	0	0	2
0	159	63.8	1	21	53	1	0	2
0	0	0	0	0	0	1	0	0
0	1098.57	897.89	1	9	14	0	0	2
1	399	399	1	18	16	5	0	6
0	86.75	0	0	129	5	2	0	0
0	0	0	0	0	10	1	0	1
0	1161	0	0	32	1	0	0	0
0	3696	3696	1	9	0	0	0	0
0	208.8	23.26	1	29	0	0	0	0
0	0	0	0	0	7	2	0	0
1	7170	0	0	33	0	0	0	1
0	0	0	0	0	5	3	0	0
0	12336	0	0	121	0	0	0	0
1	0	0	0	0	7	1	0	0
1	290000	224000	1	4	0	0	0	0
1	0	0	0	0	0	0	0	3
0	549	0	0	33	2	0	0	1
0	11794	0	0	191	6	2	1	0
0	18415.01	42137.02	7	1	15	3	2	2
0	12100	15998	2	1	0	0	0	0
0	16532.4	91.3	2	22	0	0	0	0
0	5580	8991.95	2	1	1	0	0	0
0	1605.95	9.95	1	29	6	0	0	0
1	16396	35597.2	3	1	0	0	0	0
0	3695	38.9	1	15	3	0	0	0
0	10599	168.41	1	11	4	0	0	0
1	0	0	0	0	0	0	0	1
0	2945	3362.02	5	1	4	2	0	0
1	0	0	0	0	10	0	0	3
0	30423	30423	1	6	0	0	0	0
0	0	0	0	0	0	0	0	0
0	2091	0	0	52	24	1	0	0
0	15384.9	15384.9	1	1	0	0	0	0
0	4611.53	25.2	1	23	2	0	0	0
0	1599	1599	1	1	6	1	0	0
0	0	0	0	0	18	2	2	0
0	0	0	0	0	10	2	0	2
0	0	0	0	0	5	1	0	0
0	18.95	0	0	196	2	1	0	0
0	7396	13644.51	4	1	3	1	0	0
1	5187.23	5246.23	2	5	5	0	0	0
1	6097	6097	1	1	5	0	0	0
1	9016	0	0	129	1	0	0	0
0	4998	0	0	94	7	3	0	0
0	729	0	0	46	8	3	0	0
1	0	0	0	0	0	0	0	1
0	865.85	119.6	1	4	3	0	0	1
0	2448	188.51	4	4	45	4	0	0
0	0	0	0	0	1	0	0	0
1	3580	206	1	1	23	0	0	2
0	3180	100.5	1	25	0	0	0	2
0	5171	436.48	2	20	0	0	0	0
1	0	0	0	0	4	2	0	0
0	3960	2320	1	12	21	1	0	0
1	1899	1899	1	7	0	0	0	0
0	624.22	0	0	147	3	0	0	0
0	9189	0	0	89	2	2	0	0
0	2227	0	0	212	36	4	1	1
0	0	0	0	0	26	6	0	0
0	0	0	0	0	0	0	0	20
0	696.94	0	0	105	7	1	0	0
0	4548	0	0	91	0	0	0	1
0	5498	0	0	96	3	0	0	0
0	0	0	0	0	1	1	0	0
0	0	0	0	0	37	5	0	0
0	0	0	0	0	6	1	1	0
0	21671.92	0	0	86	0	0	0	0
0	0	0	0	0	7	1	0	0
0	0	0	0	0	1	0	0	0
0	4088	0	0	46	2	2	0	0
0	3899	364.5	1	21	2	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	344	99	1	9	0	0	0	0
1	1399	1399	1	20	12	0	0	1
1	0	0	0	0	0	0	0	0
0	0	0	0	0	12	0	0	0
0	2499	135.17	5	4	0	0	1	0
0	1099	479	1	1	1	0	0	0
0	380	189.6	3	6	4	0	1	0
1	21954.49	0	0	32	0	0	0	0
0	19685	19685	1	24	1	0	0	0
1	3618	3618	1	2	0	0	0	1
1	13953	0	0	350	10	1	0	0
0	688	0	0	88	17	0	0	0
1	17496.1	21448.65	3	4	0	0	0	0
0	304.3	0	0	163	29	4	0	3
0	3442	3442	1	10	1	0	0	0
0	799	0	0	261	0	0	0	0
0	3599	0	0	193	1	0	0	1
0	5032.2	0	0	154	35	1	0	0
0	0	0	0	0	6	2	1	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	17	2	0	0
0	2299	0	0	67	0	0	0	0
0	2999.01	269	1	8	0	0	0	0
1	5588	0	0	106	11	0	0	0
0	0	0	0	0	0	0	0	0
0	4599.01	307.95	4	4	2	0	0	0
0	0	0	0	0	1	0	0	0
0	168	0	0	52	1	0	0	0
0	4999	0	0	72	0	0	0	0
0	0	0	0	0	0	0	0	0
0	5827	0	0	155	4	0	0	0
1	6358	0	0	35	1	0	0	0
0	0	0	0	0	24	10	0	0
0	12998	0	0	70	35	1	1	3
1	0	0	0	0	1	1	0	0
0	888	888	1	5	11	3	0	0
1	0	0	0	0	0	0	0	1
0	599	0	0	98	1	0	0	0
0	7701	11421.9	3	1	1	0	0	1
0	138	0	0	67	11	0	0	0
0	295.08	199	1	9	91	9	0	3
0	2599	0	0	174	62	7	0	0
0	101.16	0	0	42	59	7	0	1
0	9988	0	0	107	5	2	0	0
0	429	185	1	27	1	0	0	0
0	1777.9	541.9	5	2	1	1	0	0
0	6888	499	1	10	12	5	0	0
0	13498	0	0	217	6	2	0	0
0	83	64.9	1	1	11	6	0	1
0	69	0	0	276	4	0	0	0
0	6168	97.13	4	8	9	2	0	2
0	1299	1299	1	3	5	3	0	0
0	3398	0	0	46	0	0	0	0
0	1499	628	5	9	0	0	0	1
0	1843.97	0	0	47	39	0	0	1
1	13700	13700	1	1	0	0	0	1
0	1192	0	0	45	1	0	0	0
0	2083	0	0	128	23	0	0	0
0	7760	0	0	103	0	0	0	2
0	1339	0	0	57	2	1	0	0
0	0	0	0	0	7	4	2	0
0	0	0	0	0	4	0	0	0
0	23054	23054	1	4	0	0	0	3
0	955.39	2800.02	7	3	5	0	0	1
1	11084.29	0	0	49	37	0	0	12
1	295	0	0	349	22	7	0	0
0	5162.56	195.11	2	19	16	4	1	0
0	299	0	0	159	5	1	0	0
0	0	0	0	0	1	0	0	0
0	3448	0	0	153	35	6	0	1
0	0	0	0	0	79	5	0	1
0	0	0	0	0	5	2	0	0
1	0	0	0	0	8	4	0	0
0	64	0	0	94	1	0	0	0
0	3797	106.6	1	5	11	4	0	0
0	0	0	0	0	0	0	0	0
0	3199	2980.44	1	23	8	0	0	1
0	14	0	0	257	0	0	0	0
0	2397.52	0	0	152	0	0	1	0
0	5999	0	0	54	6	1	0	0
0	0	0	0	0	0	0	0	0
1	6598	1043.04	1	25	23	3	0	2
0	1088.39	1088.39	1	1	8	1	0	0
0	114.9	0	0	101	1	0	0	0
0	12298	0	0	113	52	13	0	0
0	1766	1766	1	1	0	0	0	0
0	464	0	0	125	25	3	0	2
0	0	0	0	0	0	0	0	2
0	167	167	1	22	0	0	0	0
0	1240.45	0	0	82	4	0	0	0
0	0	0	0	0	1	1	0	0
0	1299	0	0	377	0	0	0	5
0	0	0	0	0	0	0	0	0
0	0	0	0	0	28	4	0	1
0	914	1113	2	4	9	1	0	1
0	6254	6254	1	6	16	3	0	8
0	1	0	0	37	0	0	0	0
0	0	0	0	0	1	0	0	0
0	1017.5	219	1	21	1	0	0	0
0	1599	3247	3	14	1	0	0	0
0	6998	0	0	142	20	0	0	0
0	227.57	454.01	4	4	0	0	0	0
1	555.88	0	0	105	11	1	0	0
0	623.1	0	0	92	19	3	0	0
0	12290	0	0	123	28	0	0	0
0	9999	3009.5	2	6	1	0	0	0
0	9607	0	0	190	0	0	0	0
0	0	0	0	0	1	0	0	0
0	3748.1	0	0	70	2	0	0	0
0	299	0	0	260	1	1	0	0
0	221.91	0	0	89	0	0	0	0
0	1	1	1	9	14	0	0	0
0	104.29	104.29	1	24	4	1	0	0
1	0	0	0	0	0	0	0	1
1	369	0	0	141	19	4	0	0
0	3399	3399	1	2	0	0	0	1
0	1998	0	0	127	1	1	0	0
0	9669	0	0	54	72	2	0	2
0	6499.01	6499.01	1	1	29	3	0	0
0	676.77	205.78	1	1	4	1	0	0
1	0	0	0	0	53	2	0	0
0	0	0	0	0	13	1	0	0
0	2148.44	0	0	216	7	3	0	0
0	3716	3065.01	2	9	8	0	1	0
0	4497	0	0	146	1	0	0	0
0	3280	0	0	169	15	2	0	0
1	0	0	0	0	0	0	0	0
0	0	0	0	0	12	1	0	0
0	4999	0	0	329	2	0	0	0
0	35.9	35.9	1	3	1	1	0	0
0	1321.51	0	0	61	5	1	0	0
0	22701.78	0	0	244	33	1	0	5
0	3049.92	0	0	111	1	1	0	0
0	999	999	1	1	1	0	0	0
1	4488	13442.9	5	1	36	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	0	0	0
0	2748	1095.71	4	1	3	0	0	0
0	0	0	0	0	0	0	0	0
0	3189	6188	2	2	14	3	0	1
0	5498	0	0	249	3	0	0	0
0	3993	123.02	1	11	1	1	0	0
0	1608.86	1608.86	1	4	16	0	1	3
1	0	0	0	0	19	1	0	0
0	0	0	0	0	12	0	0	0
1	0	0	0	0	0	0	0	1
0	5499	5499	1	1	2	0	0	1
0	1549	1549	1	17	6	1	0	0
0	278	0	0	56	2	2	0	0
0	359	359	1	3	27	4	1	9
0	2799	1098	1	26	37	3	1	0
0	3999	0	0	245	0	0	0	0
0	559	559	1	15	8	3	0	0
0	2053.9	0	0	236	11	1	0	0
0	18614	0	0	156	2	0	0	0
0	7796	5490	1	5	17	5	0	0
0	17596	11904	4	7	3	0	0	0
0	1298	1064.9	8	1	34	8	0	11
0	1618.46	1618.46	1	1	38	2	0	13
1	1798	0	0	75	33	1	0	2
0	4887.79	2647.26	5	2	1	0	0	0
0	0	0	0	0	3	1	0	0
0	0	0	0	0	0	0	0	1
0	1599	0	0	143	9	0	1	0
0	1999	0	0	58	20	3	0	0
0	33	0	0	143	9	2	0	0
0	204	0	0	171	3	1	0	0
0	0	0	0	0	33	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	5702.8	7148.6	3	1	38	1	2	5
0	0	0	0	0	13	1	0	6
1	11976	0	0	212	13	1	0	0
0	0	0	0	0	15	2	0	10
0	2798	0	0	85	3	0	0	0
1	1499	1499	1	2	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	1	0	0
0	0	0	0	0	6	0	0	0
1	4066	0	0	84	3	2	0	0
1	6868	1750.61	3	8	0	0	1	0
0	0	0	0	0	6	2	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	4	1	0	0
1	1688	1688	1	30	8	1	4	0
0	2117	40	1	8	1	0	0	0
1	7678	690	1	1	7	3	0	2
0	93.9	93.9	1	25	2	1	0	0
0	1603	1403	3	1	2	1	0	0
0	4504	0	0	278	0	0	0	2
0	0	0	0	0	51	0	0	11
0	3709	3709	1	5	0	0	0	5
0	3488	1698	1	12	2	1	0	0
0	3399	0	0	151	2	0	1	0
0	0	0	0	0	10	2	0	0
0	42001	0	0	35	3	0	0	0
0	6188	0	0	232	6	0	0	0
0	0	0	0	0	0	0	0	0
0	1272.03	1969.22	2	1	0	0	0	0
0	3800	462.9	2	17	5	0	0	0
0	108.74	0	0	35	0	0	0	0
1	84.32	0.91	2	12	4	0	0	1
1	3389	305.5	1	15	32	2	0	6
0	638	982.63	5	1	2	0	0	0
0	0	0	0	0	7	2	1	0
0	188	0	0	305	13	0	1	3
0	5888	0	0	91	0	0	0	0
0	999	241.5	1	11	3	1	0	0
0	29.9	0	0	45	7	0	0	1
0	0	0	0	0	7	0	0	0
0	16446	16446	1	2	0	0	0	0
0	0	0	0	0	0	0	0	2
0	2698.76	0	0	32	15	0	0	2
0	213.76	0	0	102	1	0	0	0
0	0	0	0	0	0	0	0	0
0	1226	130.12	1	1	4	0	0	0
0	360.52	0	0	242	9	0	0	0
0	0	0	0	0	0	0	0	0
0	2998	0	0	95	9	0	6	0
1	0	0	0	0	0	0	0	1
0	6097	0	0	70	0	0	1	0
1	129	129	1	6	0	0	0	0
1	3499	3499	1	1	148	3	0	20
0	2856	498	1	22	4	1	0	0
0	114.71	0	0	42	0	0	0	0
0	0	0	0	0	4	1	0	0
0	2799	0	0	35	6	0	3	0
0	12120	17718	2	4	6	3	1	0
0	0	0	0	0	7	1	0	0
0	2880	2186.07	1	4	2	0	0	0
0	0	0	0	0	15	0	0	0
0	0	0	0	0	0	0	0	0
0	4249	4249	1	1	11	0	1	0
0	5498	0.04	2	1	3	1	0	3
0	299	90.98	1	28	2	0	0	0
0	149	39.8	1	21	2	0	0	0
0	0	0	0	261	2	0	0	0
0	2694	1038	1	12	1	0	0	0
0	89	0	0	267	5	2	0	0
0	2701.66	0	0	305	0	0	0	0
0	499	0	0	208	0	0	1	1
0	2898	3547	2	7	24	1	0	0
0	0	0	0	0	2	0	0	0
0	5678	201.9	2	20	16	3	0	0
0	997.72	1499.63	4	1	1	0	0	0
1	2372.32	2293.25	1	6	4	0	0	0
0	1064	0	0	202	4	0	0	0
0	11164	16152.01	3	1	45	1	0	1
0	499	499	1	29	0	0	0	0
0	1223	12.9	1	24	0	0	0	0
0	39	39	1	2	6	0	0	0
0	2934.55	0	0	35	4	1	0	0
0	76.79	76.79	1	20	2	0	0	0
0	3177.41	227	2	8	16	2	0	0
0	3082.61	0	0	183	5	3	0	0
0	1844.19	1844.19	1	1	0	0	0	0
0	3644.41	11.48	3	19	4	0	0	0
0	0	0	0	0	6	0	0	2
0	2499	0	0	53	47	2	5	1
0	1499	0	0	85	0	0	0	0
0	0	0	0	0	37	5	0	0
0	775	165	1	27	4	1	0	0
0	2676	0	0	71	7	2	0	0
0	1299	0	0	367	0	0	0	0
0	0	0	0	0	6	5	0	0
1	2694.01	0	0	33	2	2	0	0
0	593	0	0	126	6	1	0	0
1	1348	0	0	79	9	3	0	0
0	8943	1201.18	4	7	37	2	0	0
0	999	2236.4	3	6	1	0	0	0
0	0	0	0	0	0	0	0	1
0	5697	5697	1	5	0	0	0	0
0	3458	0	0	39	10	0	1	0
0	83.8	83.8	1	1	0	0	0	0
0	399	0	0	37	36	3	0	0
1	2499	0	0	193	28	0	1	0
0	2899	5678	3	23	1	0	0	0
0	23093	9048.65	4	15	6	1	0	0
0	349.5	0	0	68	10	3	0	0
0	3101	0	0	110	0	0	0	0
0	0	0	0	0	5	0	0	0
0	0	0	0	0	26	10	0	17
0	5299	5299	1	9	12	2	0	0
0	134.24	0	0	64	2	0	0	0
0	35520.4	35520.4	1	17	1	0	0	0
0	1499	0	0	65	0	0	0	0
0	29	0	0	295	0	0	0	0
0	150.09	64.49	1	7	3	0	0	0
1	4788	1499	1	2	5	0	0	0
0	0	0	0	0	26	2	0	0
0	2999	5902.82	2	3	3	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	27	4	0	4
0	2492	116.31	3	4	6	0	0	0
0	5936.37	14366.4	8	1	24	0	2	13
0	0	0	0	0	4	2	0	0
0	876.65	392.62	6	4	1	0	0	0
1	707.9	88	2	11	1	0	0	0
0	128.8	188.28	2	1	2	0	0	0
0	6455	0	0	352	0	0	0	0
0	899	899	1	29	0	0	0	0
0	139	0	0	125	0	0	0	0
0	496.41	0	0	88	6	4	0	0
0	139	0	0	212	5	0	0	0
1	1577.69	0	0	314	58	0	0	0
0	787.93	0	0	51	6	1	0	0
0	0	0	0	0	20	1	0	0
0	2148	3047	2	25	63	17	0	2
0	5656.17	531.65	3	10	1	0	0	0
0	1699	2940.4	7	1	16	4	0	1
1	0	0	0	0	10	1	0	0
0	4698.3	343.44	2	1	0	0	0	0
0	2788	940.9	3	3	5	2	0	0
0	576	0	0	97	9	0	0	0
0	4994	312.55	5	1	10	2	0	1
1	3849	80.9	1	1	41	7	0	3
0	0	0	0	0	7	1	0	0
0	3799	4227.23	5	1	91	1	0	4
1	1348	0	0	88	13	3	0	0
1	0	0	0	0	0	0	0	0
0	35958.02	35958.07	2	3	2	2	0	1
1	5499	0	0	61	2	0	0	4
0	149	0	0	43	4	1	0	0
0	948.8	378.79	7	5	19	2	2	0
1	0	0	0	0	0	0	0	2
0	0	0	0	0	40	8	0	1
0	2599	2599	1	14	0	0	0	0
1	3648	0	0	143	8	3	0	2
0	0	0	0	0	0	0	0	1
0	114.03	0	0	110	1	0	0	0
0	0	0	0	0	1	0	0	0
0	3685.89	0	0	39	1	0	0	0
0	2798	0	0	130	7	0	0	0
0	115.36	0	0	107	6	0	0	3
0	818.8	818.8	1	21	2	0	0	0
0	2465	2953	2	10	1	0	0	0
0	53.11	0	0	169	3	1	0	0
0	5048	6146.95	2	1	17	3	0	0
1	534	0	0	237	5	1	0	1
1	0	0	0	0	13	0	0	0
0	1592.51	1592.51	1	1	41	6	0	22
1	0	0	0	0	8	0	0	4
0	0	0	0	0	8	4	0	0
1	118	0	0	337	70	1	0	2
0	7798	89.82	1	15	6	1	0	0
0	199	199	1	5	27	19	0	0
0	1599	798	1	5	0	0	0	0
0	3987	0	0	193	3	0	0	0
0	908.9	25.8	1	15	9	5	0	0
1	0	0	0	0	288	25	0	18
0	83.02	0	0	301	22	3	6	1
1	0	0	0	0	0	0	0	1
0	407.82	0.3	1	1	2	2	0	0
0	1200	0	0	205	0	0	0	2
0	4888	0	0	44	0	0	0	0
0	27367.07	31744.08	2	8	15	2	0	0
0	99	0	0	44	14	2	0	0
0	193.9	193.9	1	13	6	1	0	0
0	2689	2689	1	3	1	0	0	0
0	169	155.25	4	7	43	2	0	4
0	30	0	0	252	0	0	0	0
0	0	0	0	0	14	4	0	0
0	0	0	0	0	15	1	0	2
0	0	0	0	0	6	3	0	0
0	2599	2599	1	3	0	0	0	0
0	530	530	1	8	3	1	0	0
0	476.83	66.98	1	9	32	4	0	4
0	99	0	0	31	24	4	0	1
0	2	0	0	313	0	0	0	0
0	6525.92	0	0	41	6	3	0	2
0	2787	0	0	140	6	0	0	0
0	1029	0	0	86	53	6	0	1
0	0	0	0	0	0	0	0	0
0	1849	9.9	1	20	8	0	0	0
0	6216	0	0	148	1	1	0	0
1	208	0	0	121	228	0	3	7
1	7236	3799	1	30	36	6	0	0
0	0	0	0	0	3	0	0	0
0	1599	0	0	55	8	2	0	0
0	0	0	0	0	6	0	0	2
0	0	0	0	0	8	2	0	6
0	3799	0	0	315	4	0	0	0
0	1799	2142.8	4	10	27	0	1	1
0	165	310.88	4	1	0	0	0	0
1	487.91	75.71	3	17	4	0	0	0
0	6499	1144	2	19	2	1	0	0
0	3866.9	167.14	2	4	41	2	2	0
1	679	1277	2	1	7	0	0	0
0	0	0	0	0	28	7	1	2
0	1098	1255.1	2	2	12	0	0	0
0	5078	5078	1	1	3	0	0	0
1	122.86	0	0	35	4	0	0	1
0	39.9	15.9	1	1	5	1	0	1
0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	0	0	0
0	4099	0	0	75	28	6	3	0
0	1289	0	0	44	1	0	0	0
0	99	0	0	187	3	0	0	0
0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0
1	2198	2198	1	1	0	0	0	0
0	0	0	0	0	18	4	5	0
0	0	0	0	0	1	0	1	0
1	0	0	0	0	0	0	0	2
0	0	0	0	0	7	2	0	0
0	6146	0	0	157	1	0	0	0
0	123	0	0	65	12	4	0	0
0	3780	0	0	349	8	0	0	1
1	5250	10233	3	2	3	1	0	1
0	4568	69	1	11	2	0	0	0
1	3700	3700	1	17	30	2	0	3
0	679	789.8	2	23	9	1	0	0
0	14500	7634.38	2	16	8	2	0	0
0	1999	926.69	3	14	0	0	0	4
0	2018	2018	1	24	2	1	0	0
0	0	0	0	0	0	0	0	0
1	5403	0	0	218	31	0	0	0
1	498	0	0	42	13	4	0	0
0	243	180.4	1	1	3	1	0	0
0	128845	102132.7	6	1	1	0	0	0
1	2271	0	0	96	11	3	0	0
0	919	919	1	27	10	0	0	0
0	1286	0	0	76	7	1	0	2
0	0	0	0	0	0	0	0	0
0	4499	4578	2	11	19	0	0	4
0	0	0	0	0	4	0	0	0
0	0	0	0	0	18	4	0	0
0	0	0	0	0	1	1	0	0
0	699	290.67	3	14	11	3	0	0
1	9197	9197	1	17	4	2	1	1
0	980	2154.27	4	13	3	0	0	0
0	1569	0	0	44	2	0	0	0
0	3949	0	0	155	0	0	0	0
1	3252	72.8	1	5	9	0	0	1
0	0	0	0	0	8	1	0	0
0	974.91	974.91	1	4	0	0	0	0
0	3939.4	3939.4	1	4	0	0	0	0
1	0	0	0	0	1	0	0	0
1	4099	4099	1	1	0	0	0	0
0	4479.03	0	0	159	4	1	0	0
1	5699	0	0	202	0	0	0	2
0	1486.11	3025.57	3	1	2	1	0	0
1	7274	0	0	158	6	0	0	14
0	3099	89	1	7	6	1	0	0
0	0	0	0	0	30	1	0	0
0	9987	0	0	39	7	0	0	0
0	281.01	0	0	65	0	0	3	0
1	1599	19.9	1	25	154	15	2	5
0	0	0	0	0	7	0	0	1
0	0	0	0	0	24	2	0	4
1	0	0	0	0	0	0	0	1
0	1599	0	0	65	5	2	0	0
0	8676.65	0	0	56	4	0	0	0
0	3099	3099	1	9	13	4	1	0
0	3299	3299	1	2	0	0	0	0
0	62.13	0	0	248	0	0	0	0
0	186.04	0	0	195	1	0	0	0
0	0	0	0	0	9	6	0	0
0	4103.5	109	1	25	6	1	0	0
0	2297.61	175.81	2	4	3	2	0	0
0	0	0	0	0	0	0	0	1
1	5598	0	0	101	0	0	0	0
1	8656	49.96	1	12	73	1	0	6
