label	diff_rgst	age	gender	bh_gender	purchase_power
1	NULL	NULL	NULL	NULL	NULL
0	1314	54	M	N	3
0	1311	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1314	38	F	N	5
0	1313	47	NULL	NULL	NULL
0	NULL	NULL	M	N	NULL
1	1312	37	NULL	NULL	NULL
0	1314	34	NULL	NULL	NULL
0	1313	26	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
0	1314	NULL	NULL	NULL	NULL
1	1311	40	NULL	NULL	NULL
0	1309	3	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
0	1303	55	NULL	NULL	NULL
1	1302	48	NULL	NULL	NULL
0	1312	26	NULL	NULL	NULL
0	1312	NULL	M	N	2
0	1313	34	NULL	NULL	NULL
0	1304	45	NULL	NULL	NULL
0	1311	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1305	30	NULL	NULL	NULL
0	1313	28	NULL	NULL	NULL
0	1303	47	M	N	3
0	NULL	NULL	NULL	NULL	NULL
0	1303	32	NULL	NULL	NULL
0	1304	28	M	N	3
0	1307	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1311	30	NULL	NULL	NULL
0	1310	NULL	NULL	NULL	NULL
0	1303	46	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	1302	31	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
0	1312	48	NULL	NULL	NULL
0	1312	54	NULL	NULL	NULL
0	1311	30	NULL	NULL	NULL
0	1311	28	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
0	1312	NULL	NULL	NULL	NULL
0	1307	47	NULL	NULL	NULL
0	NULL	NULL	F	F	3
0	NULL	NULL	NULL	NULL	NULL
0	1312	26	NULL	NULL	NULL
0	1307	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1311	35	NULL	NULL	NULL
0	NULL	NULL	M	M	3
1	1311	26	NULL	NULL	NULL
0	1308	NULL	NULL	NULL	NULL
0	1312	0	NULL	NULL	NULL
0	1303	33	NULL	NULL	NULL
0	1311	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1310	49	NULL	NULL	NULL
0	1941	27	M	M	1
1	1306	1	M	M	2
0	1311	NULL	NULL	NULL	NULL
0	1303	32	NULL	NULL	NULL
0	1312	36	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1311	34	NULL	NULL	NULL
1	1306	NULL	NULL	NULL	NULL
0	1310	34	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1310	30	NULL	NULL	NULL
0	1310	31	NULL	NULL	NULL
0	1305	34	NULL	NULL	NULL
1	1306	45	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1298	34	NULL	NULL	NULL
1	1310	43	M	M	3
0	1298	33	NULL	NULL	NULL
0	1310	28	NULL	NULL	NULL
1	1306	30	NULL	NULL	NULL
0	1311	36	NULL	NULL	NULL
0	1310	0	NULL	NULL	NULL
0	1311	NULL	NULL	NULL	NULL
0	1301	NULL	NULL	NULL	NULL
0	1310	35	NULL	NULL	NULL
0	1304	31	NULL	NULL	NULL
0	1301	37	NULL	NULL	NULL
0	1310	1	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1305	28	NULL	NULL	NULL
0	1309	NULL	NULL	NULL	NULL
0	1310	0	NULL	NULL	NULL
0	1308	34	NULL	NULL	NULL
0	1309	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1307	35	NULL	NULL	NULL
0	1309	NULL	NULL	NULL	NULL
0	1309	32	NULL	NULL	NULL
0	1309	28	NULL	NULL	NULL
0	1407	29	NULL	NULL	NULL
1	1301	47	NULL	NULL	NULL
0	1307	NULL	NULL	NULL	NULL
0	1297	39	NULL	NULL	NULL
0	1309	35	NULL	NULL	NULL
0	1310	25	NULL	NULL	NULL
0	1299	50	F	N	NULL
0	1309	30	M	N	3
0	1309	25	NULL	NULL	NULL
0	1310	32	NULL	NULL	NULL
1	1299	41	NULL	NULL	NULL
0	1310	NULL	NULL	NULL	NULL
0	1306	46	NULL	NULL	NULL
0	1309	NULL	NULL	NULL	NULL
0	1309	117	NULL	NULL	NULL
0	1309	NULL	NULL	NULL	NULL
0	1308	38	F	F	2
0	1310	26	NULL	NULL	NULL
0	1301	28	NULL	NULL	NULL
1	1307	28	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1308	43	NULL	NULL	NULL
0	1304	36	NULL	NULL	NULL
1	1304	31	NULL	NULL	NULL
0	1309	38	M	N	2
0	1309	NULL	NULL	NULL	NULL
0	1308	NULL	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1309	26	NULL	NULL	NULL
1	1308	60	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1298	38	NULL	NULL	NULL
0	NULL	NULL	M	A	3
0	NULL	NULL	NULL	NULL	NULL
0	1309	48	NULL	NULL	NULL
0	1309	117	NULL	NULL	NULL
0	1308	NULL	F	M	2
0	1301	0	F	F	3
0	1309	37	NULL	NULL	NULL
0	1308	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1309	0	NULL	NULL	NULL
0	1309	31	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1303	37	NULL	NULL	NULL
0	1309	35	NULL	NULL	NULL
0	1308	NULL	NULL	NULL	NULL
0	1309	82	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1307	27	NULL	NULL	NULL
0	1299	27	F	F	2
0	NULL	NULL	NULL	NULL	NULL
0	1308	50	M	M	2
0	1304	35	NULL	NULL	NULL
0	1308	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1308	28	NULL	NULL	NULL
1	1303	29	NULL	NULL	NULL
0	1307	28	NULL	NULL	NULL
0	1302	28	NULL	NULL	NULL
1	1303	32	NULL	NULL	NULL
0	1306	NULL	NULL	NULL	NULL
0	1303	51	NULL	NULL	NULL
0	1304	36	NULL	NULL	NULL
0	1308	NULL	NULL	NULL	NULL
0	1295	2	NULL	NULL	NULL
0	1304	28	NULL	NULL	NULL
0	1302	NULL	NULL	NULL	NULL
0	1303	31	F	F	1
1	1303	28	NULL	NULL	NULL
0	1308	58	NULL	NULL	NULL
0	1308	29	NULL	NULL	NULL
0	1295	45	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1303	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1306	38	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1307	46	NULL	NULL	NULL
0	1308	35	NULL	NULL	NULL
0	1308	30	NULL	NULL	NULL
0	1307	24	NULL	NULL	NULL
0	1308	37	NULL	NULL	NULL
0	1308	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1303	38	NULL	NULL	NULL
0	1305	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1308	28	NULL	NULL	NULL
0	1308	35	M	N	4
0	1307	34	NULL	NULL	NULL
0	1307	57	NULL	NULL	NULL
1	1302	30	NULL	NULL	NULL
0	1306	27	NULL	NULL	NULL
0	1306	NULL	M	M	2
1	1306	33	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1297	42	NULL	NULL	NULL
1	1305	39	NULL	NULL	NULL
0	1301	26	NULL	NULL	NULL
0	2399	29	F	N	1
0	NULL	NULL	NULL	NULL	NULL
0	1306	44	NULL	NULL	NULL
0	1306	0	M	N	1
0	1304	31	NULL	NULL	NULL
0	1307	34	M	N	NULL
0	1302	NULL	NULL	NULL	NULL
0	1307	27	NULL	NULL	NULL
0	1304	31	M	N	3
0	1305	NULL	NULL	NULL	NULL
0	1307	27	NULL	NULL	NULL
0	1306	27	M	M	3
1	NULL	NULL	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1297	36	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1307	28	NULL	NULL	NULL
0	1306	34	NULL	NULL	NULL
0	1304	38	NULL	NULL	NULL
1	1305	50	NULL	NULL	NULL
0	1306	NULL	M	M	1
0	1300	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1303	36	NULL	NULL	NULL
0	1451	27	F	F	2
0	1306	30	M	N	2
0	1305	117	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1303	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1296	26	M	N	NULL
0	1301	58	NULL	NULL	NULL
0	1304	NULL	NULL	NULL	NULL
0	NULL	NULL	F	M	3
0	NULL	NULL	NULL	NULL	NULL
0	1306	32	NULL	NULL	NULL
0	1306	NULL	NULL	NULL	NULL
0	1305	29	NULL	NULL	NULL
0	1296	36	NULL	NULL	NULL
1	1294	25	NULL	NULL	NULL
0	1305	42	NULL	NULL	NULL
0	1303	27	NULL	NULL	NULL
0	1304	30	NULL	NULL	NULL
0	1305	41	M	N	NULL
0	1297	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1305	33	NULL	NULL	NULL
0	1305	39	NULL	NULL	NULL
0	1305	30	NULL	NULL	NULL
0	1305	39	NULL	NULL	NULL
0	1305	NULL	F	N	NULL
0	1304	31	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1300	51	NULL	NULL	NULL
0	1305	43	M	N	3
0	1305	44	NULL	NULL	NULL
0	1304	38	M	M	2
0	1304	33	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1304	31	NULL	NULL	NULL
1	1297	29	NULL	NULL	NULL
0	2476	29	NULL	NULL	NULL
0	1304	43	NULL	NULL	NULL
0	1294	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1303	28	NULL	NULL	NULL
0	1305	NULL	NULL	NULL	NULL
0	1305	43	NULL	NULL	NULL
0	1304	26	NULL	NULL	NULL
0	1304	28	NULL	NULL	NULL
0	1305	30	NULL	NULL	NULL
0	1305	28	NULL	NULL	NULL
0	1296	24	NULL	NULL	NULL
0	1298	35	NULL	NULL	NULL
0	1304	30	NULL	NULL	NULL
1	1292	NULL	NULL	NULL	NULL
0	1299	NULL	NULL	NULL	NULL
0	1304	30	NULL	NULL	NULL
0	1301	22	NULL	NULL	NULL
0	1297	29	NULL	NULL	NULL
0	1304	2	M	N	3
0	1299	23	NULL	NULL	NULL
0	1304	NULL	NULL	NULL	NULL
0	1303	44	NULL	NULL	NULL
0	1304	NULL	NULL	NULL	NULL
0	1303	35	NULL	NULL	NULL
0	1304	38	NULL	NULL	NULL
0	1297	57	NULL	NULL	NULL
0	1304	NULL	NULL	NULL	NULL
0	1303	1	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1304	34	NULL	NULL	NULL
0	2417	28	M	M	2
0	NULL	NULL	NULL	NULL	NULL
0	1304	19	NULL	NULL	NULL
0	1304	28	M	N	2
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1301	33	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1304	NULL	NULL	NULL	NULL
0	1303	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1304	28	NULL	NULL	NULL
0	1303	36	NULL	NULL	NULL
1	1303	0	NULL	NULL	NULL
1	1303	32	NULL	NULL	NULL
0	1301	29	NULL	NULL	NULL
0	1304	37	NULL	NULL	NULL
0	1302	52	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1302	45	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1303	34	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1300	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1302	31	NULL	NULL	NULL
0	1302	31	NULL	NULL	NULL
0	1292	1	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1297	38	NULL	NULL	NULL
0	1300	NULL	NULL	NULL	NULL
0	1302	41	NULL	NULL	NULL
0	1292	NULL	NULL	NULL	NULL
1	1298	47	F	F	3
0	1301	35	NULL	NULL	NULL
1	1297	25	NULL	NULL	NULL
0	1303	36	M	M	2
0	1292	NULL	NULL	NULL	NULL
0	1303	38	NULL	NULL	NULL
0	1299	39	NULL	NULL	NULL
0	1303	NULL	NULL	NULL	NULL
0	1297	31	NULL	NULL	NULL
0	1296	25	NULL	NULL	NULL
0	1303	117	NULL	NULL	NULL
0	1302	32	M	M	1
0	1302	33	M	M	3
0	1302	28	NULL	NULL	NULL
0	1298	NULL	NULL	NULL	NULL
1	1302	35	NULL	NULL	NULL
0	1301	1	NULL	NULL	NULL
0	1300	29	NULL	NULL	NULL
0	1301	28	NULL	NULL	NULL
0	1301	38	F	F	2
0	1295	33	NULL	NULL	NULL
1	1299	34	NULL	NULL	NULL
0	1300	NULL	NULL	NULL	NULL
0	1301	43	NULL	NULL	NULL
0	1300	62	M	N	3
0	3008	28	NULL	NULL	NULL
0	1300	28	NULL	NULL	NULL
0	1301	NULL	NULL	NULL	NULL
0	1293	35	NULL	NULL	NULL
1	1301	25	NULL	NULL	NULL
0	1302	NULL	NULL	NULL	NULL
0	1297	29	NULL	NULL	NULL
0	3292	40	M	N	1
0	1301	36	NULL	NULL	NULL
1	1297	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1292	30	M	M	2
0	1301	28	NULL	NULL	NULL
0	1301	35	NULL	NULL	NULL
0	1302	NULL	NULL	NULL	NULL
0	1300	25	NULL	NULL	NULL
1	1297	NULL	NULL	NULL	NULL
0	NULL	NULL	M	N	1
0	1300	35	NULL	NULL	NULL
0	NULL	NULL	M	N	2
1	1300	NULL	NULL	NULL	NULL
1	1297	35	NULL	NULL	NULL
0	1299	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1301	46	NULL	NULL	NULL
0	1294	43	NULL	NULL	NULL
1	1300	42	NULL	NULL	NULL
0	1289	37	NULL	NULL	NULL
0	1300	34	NULL	NULL	NULL
0	1289	34	NULL	NULL	NULL
0	1301	40	NULL	NULL	NULL
0	1295	50	NULL	NULL	NULL
0	1296	28	NULL	NULL	NULL
0	1288	NULL	NULL	NULL	NULL
0	1301	26	NULL	NULL	NULL
0	1298	35	NULL	NULL	NULL
0	1301	33	NULL	NULL	NULL
1	1295	37	NULL	NULL	NULL
0	1296	32	NULL	NULL	NULL
0	1290	30	NULL	NULL	NULL
0	1301	27	NULL	NULL	NULL
0	1288	NULL	NULL	NULL	NULL
0	1301	40	NULL	NULL	NULL
1	1292	34	NULL	NULL	NULL
0	1300	32	NULL	NULL	NULL
0	1300	28	NULL	NULL	NULL
0	1300	37	NULL	NULL	NULL
0	1297	37	NULL	NULL	NULL
1	1296	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1300	2	M	M	NULL
1	1296	30	NULL	NULL	NULL
0	1296	35	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1299	29	M	N	3
0	1299	44	NULL	NULL	NULL
0	1298	0	NULL	NULL	NULL
0	1300	48	M	N	3
0	1300	30	M	N	3
0	1299	30	NULL	NULL	NULL
0	1297	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1290	47	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1300	27	M	N	2
1	1293	38	NULL	NULL	NULL
1	1288	26	NULL	NULL	NULL
0	1300	29	NULL	NULL	NULL
1	1291	35	NULL	NULL	NULL
0	1299	44	M	N	3
1	1300	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1300	25	M	N	NULL
0	1299	27	NULL	NULL	NULL
0	1300	38	M	N	3
0	1294	34	NULL	NULL	NULL
0	1299	34	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1300	45	NULL	NULL	NULL
0	1299	24	NULL	NULL	NULL
0	1298	28	M	N	2
0	1295	42	NULL	NULL	NULL
0	1300	35	NULL	NULL	NULL
1	1299	36	NULL	NULL	NULL
0	1299	33	NULL	NULL	NULL
0	1292	25	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1287	39	NULL	NULL	NULL
0	1299	29	NULL	NULL	NULL
0	1292	35	NULL	NULL	NULL
1	1299	32	M	N	2
0	1300	28	NULL	NULL	NULL
0	1300	27	F	F	3
0	1300	41	NULL	NULL	NULL
0	1297	28	NULL	NULL	NULL
0	1292	27	NULL	NULL	NULL
0	1299	45	NULL	NULL	NULL
0	NULL	NULL	F	A	3
0	NULL	NULL	NULL	NULL	NULL
1	1290	31	NULL	NULL	NULL
0	2617	35	M	M	2
0	1299	37	NULL	NULL	NULL
0	1299	39	NULL	NULL	NULL
0	1294	1	F	F	3
0	1299	42	M	N	1
0	1298	1	NULL	NULL	NULL
0	1298	NULL	NULL	NULL	NULL
0	1294	0	M	M	2
0	1297	51	NULL	NULL	NULL
0	1299	27	NULL	NULL	NULL
0	1298	33	M	N	2
1	1294	60	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1299	1	NULL	NULL	NULL
0	1297	NULL	NULL	NULL	NULL
0	1297	35	M	M	1
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1286	41	NULL	NULL	NULL
0	1298	1	NULL	NULL	NULL
1	1291	31	NULL	NULL	NULL
1	1293	35	NULL	NULL	NULL
0	1298	27	NULL	NULL	NULL
0	1299	30	NULL	NULL	NULL
0	1297	4	NULL	NULL	NULL
0	1292	1	M	N	1
0	NULL	NULL	NULL	NULL	NULL
0	1289	31	NULL	NULL	NULL
0	1291	29	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1296	30	NULL	NULL	NULL
0	1293	49	NULL	NULL	NULL
0	1287	NULL	NULL	NULL	NULL
0	1292	27	NULL	NULL	NULL
0	1290	NULL	NULL	NULL	NULL
0	1765	33	NULL	NULL	NULL
0	1390	46	NULL	NULL	NULL
1	1290	29	M	N	2
0	1299	28	NULL	NULL	NULL
0	1299	28	NULL	NULL	NULL
0	1299	43	NULL	NULL	NULL
0	1290	30	NULL	NULL	NULL
0	1298	27	M	N	2
0	1293	31	NULL	NULL	NULL
0	1298	30	NULL	NULL	NULL
0	1293	41	F	N	3
0	1295	NULL	NULL	NULL	NULL
0	1295	32	NULL	NULL	NULL
0	1297	35	NULL	NULL	NULL
0	1297	1	NULL	NULL	NULL
0	1298	28	NULL	NULL	NULL
0	1295	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1288	27	NULL	NULL	NULL
0	1298	40	M	M	3
0	1298	1	F	A	3
0	1294	23	NULL	NULL	NULL
0	1292	NULL	NULL	NULL	NULL
0	1298	29	M	N	NULL
0	1297	30	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1298	53	NULL	NULL	NULL
0	1285	31	NULL	NULL	NULL
0	1298	2	NULL	NULL	NULL
0	1298	45	M	N	2
0	1295	7	NULL	NULL	NULL
1	1296	35	NULL	NULL	NULL
0	1296	NULL	NULL	NULL	NULL
0	1298	31	NULL	NULL	NULL
0	NULL	NULL	M	M	2
0	1295	29	NULL	NULL	NULL
0	1297	NULL	NULL	NULL	NULL
1	1290	26	NULL	NULL	NULL
0	1296	28	NULL	NULL	NULL
0	1297	29	NULL	NULL	NULL
0	1298	68	M	N	2
0	1297	29	NULL	NULL	NULL
0	1298	32	F	N	NULL
0	1298	37	M	M	3
1	1297	36	M	M	1
0	1292	NULL	M	N	5
0	1289	NULL	NULL	NULL	NULL
1	1297	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1298	29	NULL	NULL	NULL
0	1289	NULL	NULL	NULL	NULL
0	1295	NULL	NULL	NULL	NULL
0	1295	33	NULL	NULL	NULL
0	1284	27	NULL	NULL	NULL
0	1297	44	NULL	NULL	NULL
0	1291	32	M	N	2
0	1296	NULL	NULL	NULL	NULL
0	1292	33	NULL	NULL	NULL
0	1292	35	NULL	NULL	NULL
0	1292	25	NULL	NULL	NULL
0	1296	2	M	A	2
1	NULL	NULL	NULL	NULL	NULL
0	1297	33	NULL	NULL	NULL
0	1297	34	F	F	3
0	1296	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1286	28	NULL	NULL	NULL
0	1287	47	NULL	NULL	NULL
1	1291	49	NULL	NULL	NULL
0	1284	NULL	NULL	NULL	NULL
0	1297	25	NULL	NULL	NULL
0	1444	31	NULL	NULL	NULL
0	1297	61	NULL	NULL	NULL
1	1291	32	NULL	NULL	NULL
0	1297	31	NULL	NULL	NULL
0	1292	36	NULL	NULL	NULL
0	1296	37	NULL	NULL	NULL
0	1297	26	NULL	NULL	NULL
0	1296	36	NULL	NULL	NULL
1	1289	0	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1295	35	NULL	NULL	NULL
1	1293	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1288	28	NULL	NULL	NULL
0	1293	34	NULL	NULL	NULL
0	1292	24	NULL	NULL	NULL
0	1296	NULL	NULL	NULL	NULL
0	1297	NULL	NULL	NULL	NULL
0	1290	50	NULL	NULL	NULL
0	1297	51	NULL	NULL	NULL
0	1296	29	NULL	NULL	NULL
0	1294	30	NULL	NULL	NULL
1	1296	42	NULL	NULL	NULL
0	1296	47	NULL	NULL	NULL
1	1292	NULL	NULL	NULL	NULL
0	1294	26	F	F	2
0	1296	30	NULL	NULL	NULL
0	2164	36	F	N	2
0	1297	51	NULL	NULL	NULL
0	1297	46	NULL	NULL	NULL
0	1295	31	NULL	NULL	NULL
0	1297	34	NULL	NULL	NULL
0	1290	40	F	F	2
0	1297	34	NULL	NULL	NULL
0	1297	31	NULL	NULL	NULL
0	1295	48	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1287	NULL	NULL	NULL	NULL
0	1295	35	NULL	NULL	NULL
0	1293	38	NULL	NULL	NULL
0	1295	33	NULL	NULL	NULL
1	1291	30	NULL	NULL	NULL
0	1295	33	M	N	1
0	NULL	NULL	NULL	NULL	NULL
0	1295	27	NULL	NULL	NULL
0	1289	28	NULL	NULL	NULL
0	1285	36	NULL	NULL	NULL
0	1293	NULL	NULL	NULL	NULL
0	1296	NULL	NULL	NULL	NULL
0	1286	34	NULL	NULL	NULL
0	1296	39	M	M	2
0	1294	33	NULL	NULL	NULL
0	1295	NULL	NULL	NULL	NULL
1	1287	26	NULL	NULL	NULL
0	1290	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1295	47	NULL	NULL	NULL
0	1292	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1294	34	NULL	NULL	NULL
1	1291	25	NULL	NULL	NULL
0	1296	49	NULL	NULL	NULL
0	1296	29	NULL	NULL	NULL
0	1286	45	NULL	NULL	NULL
0	1296	NULL	NULL	NULL	NULL
0	1291	27	NULL	NULL	NULL
0	1291	25	NULL	NULL	NULL
1	1295	43	NULL	NULL	NULL
0	NULL	NULL	F	N	1
0	1293	27	NULL	NULL	NULL
0	1296	1	NULL	NULL	NULL
0	1295	36	NULL	NULL	NULL
0	1292	NULL	NULL	NULL	NULL
0	1296	32	NULL	NULL	NULL
0	1292	38	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1292	NULL	NULL	NULL	NULL
0	1292	0	NULL	NULL	NULL
0	1292	35	NULL	NULL	NULL
0	1287	25	NULL	NULL	NULL
0	1290	NULL	NULL	NULL	NULL
0	1296	NULL	NULL	NULL	NULL
0	1292	30	M	M	3
0	1292	34	NULL	NULL	NULL
0	1293	NULL	NULL	NULL	NULL
0	1291	28	NULL	NULL	NULL
1	1291	NULL	NULL	NULL	NULL
0	1293	64	NULL	NULL	NULL
0	1288	27	NULL	NULL	NULL
1	1287	NULL	NULL	NULL	NULL
1	1291	2	NULL	NULL	NULL
0	1296	35	NULL	NULL	NULL
0	1291	34	M	M	1
0	1296	2	NULL	NULL	NULL
0	1290	53	NULL	NULL	NULL
1	1290	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1296	53	M	N	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1284	45	NULL	NULL	NULL
0	1295	33	NULL	NULL	NULL
0	1290	45	M	M	2
0	1296	30	M	N	4
0	1287	33	NULL	NULL	NULL
0	1282	32	NULL	NULL	NULL
0	1295	31	NULL	NULL	NULL
1	1286	35	NULL	NULL	NULL
0	1290	NULL	NULL	NULL	NULL
0	1287	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1295	30	NULL	NULL	NULL
0	1295	29	NULL	NULL	NULL
1	1290	NULL	NULL	NULL	NULL
0	1290	20	M	M	3
1	NULL	NULL	NULL	NULL	NULL
0	1294	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1291	35	NULL	NULL	NULL
0	1294	41	NULL	NULL	NULL
0	1290	28	F	N	2
0	1293	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1293	26	F	N	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1295	29	NULL	NULL	NULL
1	1291	27	NULL	NULL	NULL
0	1293	27	NULL	NULL	NULL
0	1295	26	NULL	NULL	NULL
1	1290	69	NULL	NULL	NULL
0	1294	30	NULL	NULL	NULL
0	1290	45	M	M	1
1	1294	41	M	M	2
0	1294	28	NULL	NULL	NULL
0	1293	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1293	NULL	NULL	NULL	NULL
0	1291	26	M	N	4
0	1294	37	F	N	3
0	1295	53	NULL	NULL	NULL
0	1295	29	F	F	1
0	1293	38	NULL	NULL	NULL
1	1286	28	NULL	NULL	NULL
0	1295	48	NULL	NULL	NULL
1	1290	26	NULL	NULL	NULL
1	1294	32	NULL	NULL	NULL
1	1290	41	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1293	34	NULL	NULL	NULL
1	1293	27	NULL	NULL	NULL
0	1291	30	NULL	NULL	NULL
0	1293	34	NULL	NULL	NULL
0	1294	NULL	NULL	NULL	NULL
0	1290	62	M	N	NULL
0	1290	NULL	NULL	NULL	NULL
0	1284	31	NULL	NULL	NULL
0	NULL	NULL	M	M	1
1	1292	36	NULL	NULL	NULL
0	1294	35	M	M	3
0	1294	29	NULL	NULL	NULL
0	1294	32	M	M	2
0	1287	28	NULL	NULL	NULL
0	1294	36	NULL	NULL	NULL
0	1292	39	F	N	3
1	NULL	NULL	NULL	NULL	NULL
0	1294	38	NULL	NULL	NULL
0	1292	42	F	F	3
0	1290	65	NULL	NULL	NULL
0	1290	43	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1287	67	NULL	NULL	NULL
0	1294	42	NULL	NULL	NULL
0	1294	25	NULL	NULL	NULL
0	1294	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
